Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Latitude,Longitude,Category_2,yelp_ID,Local_sg_time,stars
962,3003,Combined,4c770070d06b224b7e37fdd6,176506,Fri Jun 07 18:42:19 +0000 2013,35.246929,-80.805841,Gastropub,QH2OSulslnQ7Yn8Xs81SPg,7/6/2013 18:42,4
782,3208,Combined,50a6a888e4b0d5aeb37af55e,176506,Sun Jun 16 16:40:05 +0000 2013,35.100987,-80.987229,Wings Joint,oyjkEn5fAqcGNsBbqc8LTw,16/6/2013 16:40,2
785,785,Independent,4b4a6877f964a520b18626e3,176784,Wed Apr 04 15:52:19 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,4/4/2012 15:52,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Fri Apr 06 13:05:36 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,6/4/2012 13:05,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Mon Apr 09 11:54:35 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,9/4/2012 11:54,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Tue Apr 10 10:55:25 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,10/4/2012 10:55,3.5
694,694,Independent,4b06e1c7f964a5201cf222e3,176784,Tue Apr 10 18:07:39 +0000 2012,35.198939,-80.8409,Burger Joint,yWUBX9Pe6pzh1PjVj04UmQ,10/4/2012 18:07,4
2435,3300,Combined,4e1a0e851f6eb9559889bcba,176784,Thu Apr 12 18:04:24 +0000 2012,35.35301,-80.85249,Spa / Massage,vuR9n7FeVxK0F_UAskWvMQ,12/4/2012 18:04,2
785,785,Independent,4b4a6877f964a520b18626e3,176784,Fri Apr 13 14:57:36 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,13/4/2012 14:57,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Sun Apr 15 12:23:35 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,15/4/2012 12:23,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Fri Apr 20 10:57:01 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,20/4/2012 10:57,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Sat Apr 21 11:53:49 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,21/4/2012 11:53,3.5
2434,2434,Independent,4c157a68127f952170072525,176784,Sun Apr 22 02:30:49 +0000 2012,35.310665,-80.71601,Chinese Restaurant,KljAJzE4WuV1ay503jjP6w,22/4/2012 2:30,2
785,785,Independent,4b4a6877f964a520b18626e3,176784,Mon Apr 23 09:57:11 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,23/4/2012 9:57,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Sat May 05 11:54:37 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,5/5/2012 11:54,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Tue May 22 09:57:53 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,22/5/2012 9:57,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Fri May 25 23:20:40 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,25/5/2012 23:20,3.5
785,785,Independent,4b4a6877f964a520b18626e3,176784,Sun May 27 09:30:25 +0000 2012,35.202186,-80.82459,Coffee Shop,F4_J5hOJO3wIP4UozaL4Bw,27/5/2012 9:30,3.5
2436,2436,Independent,4e5c2f48ae6015fd0d9bee26,176786,Wed Apr 04 15:57:22 +0000 2012,35.2255,-80.848178,Japanese Restaurant,kSIvxL9F9zggPIqPGU-WEA,4/4/2012 15:57,4
1061,1061,Independent,4b4886f3f964a520c74e26e3,176786,Sat Apr 07 14:57:02 +0000 2012,35.187041,-80.909683,Farmers Market,NIfmK27zNuQbawNwEvpRtg,7/4/2012 14:57,4
1008,1008,Independent,4b05863af964a520565922e3,176786,Sun Apr 08 01:08:50 +0000 2012,35.225306,-80.837445,Nightclub,WnVllr8An68UaMcmOR5ajg,8/4/2012 1:08,3.5
846,846,Independent,4ad940b9f964a5206e1921e3,176786,Sun Apr 08 01:31:17 +0000 2012,35.227604,-80.836792,Bar,Bqizhjps6vdRQAzGte94ow,8/4/2012 1:31,3.5
328,328,Independent,4b058642f964a520ac5a22e3,176786,Sat Apr 14 18:37:30 +0000 2012,35.272343,-81.005276,Water Park,56HZLqQOcS1FSXqYG-3vLg,14/4/2012 18:37,4.5
1221,1221,Independent,4b242d99f964a5200b6324e3,176786,Sun Apr 15 00:16:23 +0000 2012,35.155214,-80.836608,American Restaurant,5HGQHjavoTgcKHFa-x7r8A,15/4/2012 0:16,4
169,3120,Combined,4dcec8e952b1f8915b9fa3c6,176786,Sun Apr 15 01:21:28 +0000 2012,35.20252,-80.845132,Dessert Shop,RU3FQytaAbM550pnzA2uHg,15/4/2012 1:21,3.5
494,3123,Combined,4e77c37ab993adb6bd7e6f46,176786,Sat Apr 21 00:08:18 +0000 2012,35.225358,-80.843085,Sports Bar,UzsXZoePcmt6RWo00qNNAw,21/4/2012 0:08,3
1284,3227,Combined,4f02453e30f899233495e903,176786,Sat Apr 28 23:43:22 +0000 2012,35.228151,-80.841306,Tapas Restaurant,h8cJUgjj9KxxJoj62fHWRA,28/4/2012 23:43,3.5
839,3227,Combined,4d5c58e1775f8cfad0bdb4e0,176786,Sun Apr 29 03:12:11 +0000 2012,35.227954,-80.841814,Bar,WBhowE-ocZO_hR59rTlX-w,29/4/2012 3:12,3.5
43,43,Independent,4cb366ce562d224beba82d88,176786,Sun Apr 29 16:36:39 +0000 2012,35.212136,-80.818404,Bar,RbMo9QIPDWP7nAAolS7IFA,29/4/2012 16:36,3.5
857,857,Independent,4b9a9d0ef964a52069c635e3,176786,Fri May 25 16:24:35 +0000 2012,35.221888,-80.843604,Wings Joint,FTKxYJj7d5u3GiEHG5cQSQ,25/5/2012 16:24,2
288,288,Independent,4b05863af964a5203c5922e3,176786,Wed Jun 06 21:38:17 +0000 2012,35.224073,-80.843793,Hotel,ynvp3qvt3xc321dLKFxpgA,6/6/2012 21:38,3
2437,2437,Independent,4b619ed0f964a520631a2ae3,176786,Fri Jun 08 19:03:23 +0000 2012,35.209639,-80.824952,Medical Center,UqR2_ckoS7wIG7CDIMWMWw,8/6/2012 19:03,3.5
1235,1235,Independent,4bb7449b2f70c9b6e86d8630,176786,Sat Jun 09 15:29:04 +0000 2012,35.205637,-80.835664,Farmers Market,VivoUKJ9t3wPZBUMf4W4Yw,9/6/2012 15:29,4
744,3228,Combined,4b0db247f964a520214e23e3,176786,Thu Jun 14 00:07:03 +0000 2012,35.213197,-80.835401,Mediterranean Restaurant,Iyt5sJVjyCvVS2p8Xw0I6A,14/6/2012 0:07,3.5
322,3112,Combined,4ce87c38d99f721e5cf5b073,176786,Thu Jul 05 22:19:52 +0000 2012,35.152667,-80.828228,Sushi Restaurant,RAh9WCQAuocM7hYM5_6tnw,5/7/2012 22:19,4
2038,2038,Independent,4b3106f4f964a52082fe24e3,176786,Thu Mar 14 16:35:22 +0000 2013,35.224881,-80.842901,Dentist's Office,XGHFKG2cLtwGZAXJ8TZWnA,14/3/2013 16:35,4.5
191,191,Independent,4b5f670df964a5204cb829e3,176884,Sat Apr 07 16:19:13 +0000 2012,35.095733,-80.936065,Fast Food Restaurant,rgg8WrhcqxXecU58BPCoqQ,7/4/2012 16:19,1.5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 17:12:36 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 17:12,5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 17:13:45 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 17:13,5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 17:58:40 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 17:58,5
283,283,Independent,4f775415e4b0e8caa5b36fb4,176884,Sat Apr 07 18:27:20 +0000 2012,35.103213,-80.942888,Theme Park Ride / Attraction,aZG9Hp8fdgzq37iuB1QTYg,7/4/2012 18:27,3.5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 19:46:56 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 19:46,5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 21:55:56 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 21:55,5
137,137,Independent,4c2101df132f0f47699aa796,176884,Sat Apr 07 22:16:03 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/4/2012 22:16,5
1092,1092,Independent,4b0aabacf964a520382623e3,176884,Mon Apr 23 15:31:00 +0000 2012,35.311634,-80.745148,Bakery,OqhMk3pIe-q-_ixiC6TNjw,23/4/2012 15:31,3.5
266,266,Independent,4b100745f964a520b36723e3,176884,Sun May 06 22:04:02 +0000 2012,35.293192,-80.764081,Furniture / Home Store,c9SKd0bIR6nNzXOVCbOi_A,6/5/2012 22:04,3.5
214,214,Independent,4b07367ef964a520c3f922e3,176884,Tue May 08 17:41:40 +0000 2012,35.170932,-80.850878,Coffee Shop,a_ozcQNKgUOW4Lr0NQq4qg,8/5/2012 17:41,2.5
170,170,Independent,4b298f84f964a520eea024e3,176884,Tue May 15 22:03:06 +0000 2012,35.223904,-80.846972,Park,FEuplTASIvFlNQdmDQnSuQ,15/5/2012 22:03,4.5
669,669,Independent,4cf6bb990a71224baf9e1f93,176884,Tue May 15 23:31:49 +0000 2012,35.223956,-80.847702,New American Restaurant,bgvm73MMjC2f5qo_RgXOXg,15/5/2012 23:31,4
500,500,Independent,4b1ab236f964a5209bef23e3,176884,Wed May 16 00:09:54 +0000 2012,35.22439,-80.84788,Theater,IQnLSNtdevr8LboYNgYn6g,16/5/2012 0:09,4
1027,1027,Independent,4b2621dcf964a520a97824e3,176884,Wed Jun 06 19:45:59 +0000 2012,35.228879,-80.923784,Fast Food Restaurant,24gFlV5KE-3bmMXAnu_nxQ,6/6/2012 19:45,2
1092,1092,Independent,4b0aabacf964a520382623e3,176884,Wed Jun 13 15:29:17 +0000 2012,35.311634,-80.745148,Bakery,OqhMk3pIe-q-_ixiC6TNjw,13/6/2012 15:29,3.5
40,40,Independent,4ff0e444e4b000351af707e8,176884,Mon Jul 30 12:33:44 +0000 2012,35.213771,-80.943317,Plane,Lyq7ULam8T-ZddYLHq4DqA,30/7/2012 12:33,3
2438,3502,Combined,4c86164ad8086dcbebf69652,176884,Mon Jul 30 13:04:29 +0000 2012,35.218873,-80.942556,Restaurant,h1JiQERQeiV8kxv5KRjWYA,30/7/2012 13:04,2.5
531,531,Independent,4b195101f964a5201ddb23e3,177024,Mon Jun 18 14:01:21 +0000 2012,35.175985,-80.799611,Bagel Shop,Xjp4BhSCg2LeuW-W-jDykg,18/6/2012 14:01,2.5
2439,2439,Independent,4bd1b6445e0cce720ce0a184,177174,Sat Mar 30 18:21:36 +0000 2013,35.304742,-80.751636,Hotel,YM3LNvNq4P5EIacTB0N6hA,30/3/2013 18:21,3
266,266,Independent,4b100745f964a520b36723e3,177307,Mon Jul 29 14:27:21 +0000 2013,35.293192,-80.764081,Furniture / Home Store,c9SKd0bIR6nNzXOVCbOi_A,29/7/2013 14:27,3.5
536,3304,Combined,4b09c6a4f964a520631d23e3,177325,Sat Apr 14 16:54:55 +0000 2012,35.062039,-80.817747,Multiplex,hhoKM8RdfYo97Y72LqmOgw,14/4/2012 16:54,3.5
4,4,Independent,4b155049f964a52045b023e3,177325,Wed Apr 25 23:06:26 +0000 2012,35.224912,-80.839655,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,25/4/2012 23:06,4
1330,3216,Combined,4b0b10a8f964a520532c23e3,177325,Fri May 18 20:58:39 +0000 2012,35.12993,-80.703939,Grocery Store,ZBfp0AT1NOE0ULg3EIYTSA,18/5/2012 20:58,4
536,3304,Combined,4b09c6a4f964a520631d23e3,177325,Sat May 19 17:02:35 +0000 2012,35.062039,-80.817747,Multiplex,hhoKM8RdfYo97Y72LqmOgw,19/5/2012 17:02,3.5
2333,3106,Combined,4bede59e946c0f471322a363,177325,Mon May 21 20:59:10 +0000 2012,35.130039,-80.700766,Sporting Goods Shop,#NAME?,21/5/2012 20:59,2
86,86,Independent,4b15333ef964a5203ea923e3,177325,Sun Jun 03 21:13:48 +0000 2012,35.064718,-80.740521,Park,rpUtjCZnfhgWrOznGjnyBw,3/6/2012 21:13,4
1202,3214,Combined,4b22fc63f964a5209d5124e3,177325,Sun Jun 03 23:28:17 +0000 2012,35.064042,-80.770791,Mexican Restaurant,fYTfTGqseS7rJk9AMt2zvw,3/6/2012 23:28,2.5
334,3500,Combined,4b523af0f964a5205c7127e3,177325,Fri Jun 08 01:06:14 +0000 2012,35.135485,-80.713077,Steakhouse,dJpotg17yMUqhA_rbX7LIg,8/6/2012 1:06,3
2440,3216,Combined,4b57533ef964a5207e3128e3,177325,Sun Jun 17 16:21:55 +0000 2012,35.128614,-80.70282,Electronics Store,sk0Y72pxvu17ieQM_kSBJQ,17/6/2012 16:21,3.5
596,596,Independent,4d890fbb1508a143cec9051e,177325,Tue Jun 26 21:19:10 +0000 2012,35.240607,-80.845191,Beer Garden,F1odkZWmcXGylij8HjRq6Q,26/6/2012 21:19,4.5
431,431,Independent,4b23dd6df964a520885b24e3,177325,Tue Jul 03 18:31:36 +0000 2012,35.095874,-80.934414,Liquor Store,kw2w9U9NWihxCw-Pe_kvSA,3/7/2012 18:31,4
1175,1175,Independent,4b23a410f964a520885724e3,177325,Fri Jul 13 15:58:30 +0000 2012,35.239994,-80.91818,American Restaurant,ACRXKq6Ngtktnvf6rdcGwQ,13/7/2012 15:58,3.5
1651,3305,Combined,4e7fb909b6340a30676f2864,177325,Sun Jul 15 16:32:01 +0000 2012,35.126815,-80.70812,Sushi Restaurant,osQRAGh9UjEmWxIt4bfTKg,15/7/2012 16:32,4.5
2333,3106,Combined,4bede59e946c0f471322a363,177325,Sun Jul 29 15:35:02 +0000 2012,35.130039,-80.700766,Sporting Goods Shop,#NAME?,29/7/2012 15:35,2
322,3112,Combined,4ce87c38d99f721e5cf5b073,177325,Sun Aug 19 20:12:17 +0000 2012,35.152667,-80.828228,Sushi Restaurant,RAh9WCQAuocM7hYM5_6tnw,19/8/2012 20:12,4
1487,1487,Independent,4e55831e7d8b47a8d271d398,177506,Wed May 09 00:05:23 +0000 2012,35.241482,-80.919782,Restaurant,gsNzoJQb8VLLkkZJ9UEf8A,9/5/2012 0:05,3
2441,2441,Independent,4bc39790dce4eee178ab719d,177506,Wed May 09 01:51:50 +0000 2012,35.240015,-80.920625,Motel,LwHgGwUpzMiVTkC5OILBtA,9/5/2012 1:51,1.5
2441,2441,Independent,4bc39790dce4eee178ab719d,177506,Wed May 09 01:53:23 +0000 2012,35.240015,-80.920625,Motel,LwHgGwUpzMiVTkC5OILBtA,9/5/2012 1:53,1.5
1365,1365,Independent,4bcdc26f68f976b0b7ba6483,177506,Wed May 09 15:01:55 +0000 2012,35.239994,-80.920165,Diner,sKVnJqyQlENOXRdsaStYDA,9/5/2012 15:01,3.5
2441,2441,Independent,4bc39790dce4eee178ab719d,177506,Wed May 09 15:52:31 +0000 2012,35.240015,-80.920625,Motel,LwHgGwUpzMiVTkC5OILBtA,9/5/2012 15:52,1.5
1365,1365,Independent,4bcdc26f68f976b0b7ba6483,177506,Wed May 09 22:47:55 +0000 2012,35.239994,-80.920165,Diner,sKVnJqyQlENOXRdsaStYDA,9/5/2012 22:47,3.5
2441,2441,Independent,4bc39790dce4eee178ab719d,177506,Wed May 09 23:04:16 +0000 2012,35.240015,-80.920625,Motel,LwHgGwUpzMiVTkC5OILBtA,9/5/2012 23:04,1.5
2082,2082,Independent,4e243a4318a88345f0684201,177506,Thu May 10 16:54:42 +0000 2012,35.272542,-80.961588,Grocery Store,tzrfPGnzyosishCk0Ww9aw,10/5/2012 16:54,3.5
349,349,Independent,4b05863af964a520305922e3,177564,Wed May 23 19:51:33 +0000 2012,35.217138,-80.839144,Hotel,KOoAdq_lPyXLdv1GTcO-MA,23/5/2012 19:51,2.5
498,3122,Combined,4b9c3281f964a520df5336e3,177776,Sat Aug 11 03:46:15 +0000 2012,35.225289,-80.842252,Pub,MYnD-mEnOXNqrfIT2GeZqA,11/8/2012 3:46,3.5
52,3122,Combined,4b11e668f964a520b68623e3,177776,Sat Aug 11 03:58:12 +0000 2012,35.225244,-80.842004,Bowling Alley,H4E4sZ6PKBef65hU0GKi_g,11/8/2012 3:58,3
836,3227,Combined,4f01f8a9a17c8eebaa0e3a6f,177776,Sat Aug 11 05:14:23 +0000 2012,35.227031,-80.840664,American Restaurant,n8cyI4aFVz-y52ywrxG47Q,11/8/2012 5:14,3
464,464,Independent,4fba9535e4b0cd0334286406,177776,Sun Aug 12 00:07:44 +0000 2012,35.216602,-80.854506,Pub,rS39YnrhoXmPqHLzCBjeqw,12/8/2012 0:07,3
1144,3227,Combined,4b1840f5f964a520a5cf23e3,177776,Sun Aug 12 02:38:27 +0000 2012,35.227848,-80.841908,Bar,as3TgTaCefJ-VL6Rn3GU6A,12/8/2012 2:38,3
1026,1026,Independent,4b0758a4f964a52064fc22e3,177776,Sun Aug 12 16:26:46 +0000 2012,35.21503,-80.856648,Burrito Place,cwCLcQns_SSExsBCzWNQDA,12/8/2012 16:26,3.5
467,467,Independent,4b247d6df964a520126824e3,178707,Sat Apr 21 02:35:37 +0000 2012,35.233562,-80.87903,Gay Bar,Y1kXjWwEhQvtk6e7tXiXXg,21/4/2012 2:35,3
467,467,Independent,4b247d6df964a520126824e3,178707,Sat Apr 21 03:21:39 +0000 2012,35.233562,-80.87903,Gay Bar,Y1kXjWwEhQvtk6e7tXiXXg,21/4/2012 3:21,3
467,467,Independent,4b247d6df964a520126824e3,178707,Sat Apr 21 03:23:39 +0000 2012,35.233562,-80.87903,Gay Bar,Y1kXjWwEhQvtk6e7tXiXXg,21/4/2012 3:23,3
467,467,Independent,4b247d6df964a520126824e3,178707,Sat Apr 21 03:24:17 +0000 2012,35.233562,-80.87903,Gay Bar,Y1kXjWwEhQvtk6e7tXiXXg,21/4/2012 3:24,3
137,137,Independent,4c2101df132f0f47699aa796,178707,Thu Jun 07 19:20:13 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,7/6/2012 19:20,5
295,295,Independent,4b4d625bf964a520bbd126e3,178713,Wed Oct 31 17:24:17 +0000 2012,35.219667,-80.836868,Courthouse,#NAME?,31/10/2012 17:24,4
1944,1944,Independent,4bc40fa1dce4eee1c6e8719d,178713,Wed Nov 21 06:02:41 +0000 2012,35.181478,-80.885168,Hotel,yNMjnoPGkkoWxgqaSQBuDA,21/11/2012 6:02,3
1944,1944,Independent,4bc40fa1dce4eee1c6e8719d,178713,Fri Nov 23 07:18:33 +0000 2012,35.181478,-80.885168,Hotel,yNMjnoPGkkoWxgqaSQBuDA,23/11/2012 7:18,3
295,295,Independent,4b4d625bf964a520bbd126e3,178713,Fri Dec 07 15:42:58 +0000 2012,35.219667,-80.836868,Courthouse,#NAME?,7/12/2012 15:42,4
1944,1944,Independent,4bc40fa1dce4eee1c6e8719d,178713,Thu Dec 20 01:49:40 +0000 2012,35.181478,-80.885168,Hotel,yNMjnoPGkkoWxgqaSQBuDA,20/12/2012 1:49,3
1944,1944,Independent,4bc40fa1dce4eee1c6e8719d,178713,Fri Dec 21 19:47:22 +0000 2012,35.181478,-80.885168,Hotel,yNMjnoPGkkoWxgqaSQBuDA,21/12/2012 19:47,3
614,614,Independent,4be426a92468c928d356fe42,178713,Sat Dec 22 22:24:43 +0000 2012,35.178579,-80.880532,Fried Chicken Joint,qmSs5Ed7gN-d1Koc26Gvyw,22/12/2012 22:24,2.5
1944,1944,Independent,4bc40fa1dce4eee1c6e8719d,178713,Sun Dec 23 00:24:03 +0000 2012,35.181478,-80.885168,Hotel,yNMjnoPGkkoWxgqaSQBuDA,23/12/2012 0:24,3
374,374,Independent,4b32619df964a5201b0a25e3,178713,Thu Apr 12 02:03:59 +0000 2012,35.091779,-80.871125,Hospital,9zS4IkhwXrbp0uH0dTnrEg,12/4/2012 2:03,2.5
358,3401,Combined,4c1132a86b7e2d7f07df2835,178713,Sat Apr 28 17:18:10 +0000 2012,35.088665,-80.878468,Sandwich Place,V8JwJFOpe1wPTfnnU6FnKQ,28/4/2012 17:18,2.5
91,3401,Combined,4bda27ce0ef39c74bfaa1d2d,178713,Sat Apr 28 17:25:08 +0000 2012,35.08744,-80.877847,Bank,GqT2c7_0dVMOU7zK5VP2tg,28/4/2012 17:25,2
508,508,Independent,4bf161d37004c9b620f9078c,178713,Thu May 03 14:03:54 +0000 2012,35.210629,-80.82187,Doctor's Office,0P4xGPPcnJ6xi7lRqlP8Eg,3/5/2012 14:03,2
374,374,Independent,4b32619df964a5201b0a25e3,178713,Thu May 03 16:01:53 +0000 2012,35.091779,-80.871125,Hospital,9zS4IkhwXrbp0uH0dTnrEg,3/5/2012 16:01,2.5
564,564,Independent,4b2188d5f964a5206f3d24e3,178713,Tue May 08 22:39:52 +0000 2012,35.185605,-80.880851,Brewery,50pDd3dmJCb6m9JxBUq7KA,8/5/2012 22:39,4
955,955,Independent,4beed2cde8c3c928ea309992,178713,Sat May 12 05:00:21 +0000 2012,35.107195,-80.882937,Light Rail,6LHfiEI47tSTlGEzDaX7pQ,12/5/2012 5:00,4
374,374,Independent,4b32619df964a5201b0a25e3,178713,Sat May 12 05:17:03 +0000 2012,35.091779,-80.871125,Hospital,9zS4IkhwXrbp0uH0dTnrEg,12/5/2012 5:17,2.5
1073,1073,Independent,4b3ce78bf964a5204a8925e3,178713,Sun May 13 16:32:50 +0000 2012,35.146512,-80.826716,Chinese Restaurant,EbgUkmDxPUa2fr0rc8EFJQ,13/5/2012 16:32,3
374,374,Independent,4b32619df964a5201b0a25e3,178713,Tue May 15 14:12:47 +0000 2012,35.091779,-80.871125,Hospital,9zS4IkhwXrbp0uH0dTnrEg,15/5/2012 14:12,2.5
947,947,Independent,4b12c00bf964a5205d8d23e3,178713,Fri May 25 12:06:52 +0000 2012,35.116504,-80.857744,Grocery Store,pKreEGtnI4osKT7gWcQL2Q,25/5/2012 12:06,3.5
957,957,Independent,4ccc8582063a721e773f8f9a,178770,Sat Nov 17 17:27:36 +0000 2012,35.229137,-80.867397,American Restaurant,01fuY2NNscttoTxOYbuZXw,17/11/2012 17:27,4
632,3120,Combined,4b15b74ff964a52022b323e3,178770,Fri Dec 07 17:14:24 +0000 2012,35.202467,-80.844646,Asian Restaurant,the19uDwR-41n8x861F7Hg,7/12/2012 17:14,4
14,3126,Combined,4e0bb8d92271c698c732e083,178770,Sat Dec 08 04:52:13 +0000 2012,35.239036,-80.845063,Nightlife Spot,Lyz1JKChjanwGXLJM_zqYA,8/12/2012 4:52,2
636,3126,Combined,4b147dd9f964a520d1a323e3,178770,Sat Dec 08 19:31:12 +0000 2012,35.239976,-80.845492,Rock Club,xDYjssGMMwb3SDguwq6zLA,8/12/2012 19:31,3.5
1178,1178,Independent,4c4202e5d691c9b616a88d0a,178770,Tue Dec 18 17:06:29 +0000 2012,35.156214,-80.830772,Mexican Restaurant,d8lmIZIqmBC9oPM8y1dc7Q,18/12/2012 17:06,4
627,627,Independent,5008098de4b0eb87487d9316,178770,Sat Dec 29 19:53:33 +0000 2012,35.170785,-80.850161,Taco Place,6zi7dAlnk7vgvlGbUMoKkA,29/12/2012 19:53,3.5
564,564,Independent,4b2188d5f964a5206f3d24e3,178770,Tue Apr 03 22:43:13 +0000 2012,35.185605,-80.880851,Brewery,50pDd3dmJCb6m9JxBUq7KA,3/4/2012 22:43,4
240,240,Independent,4cd97f4751fc8cfa3fa2ef5d,178770,Sun Apr 08 00:42:43 +0000 2012,35.104932,-80.989795,BBQ Joint,E3BTs8yFlVbZd20TknY00A,8/4/2012 0:42,4
477,3227,Combined,4b05863af964a520435922e3,178770,Fri Apr 13 01:44:12 +0000 2012,35.227766,-80.839603,Bar,QG9hp2nhcglAIat88yH6aw,13/4/2012 1:44,3
322,3112,Combined,4ce87c38d99f721e5cf5b073,178770,Sat Apr 14 21:47:50 +0000 2012,35.152667,-80.828228,Sushi Restaurant,RAh9WCQAuocM7hYM5_6tnw,14/4/2012 21:47,4
330,330,Independent,4bf722be5317a5934f90fd7e,178770,Sun Apr 15 18:27:18 +0000 2012,35.138639,-80.936096,American Restaurant,4I_e_jA1C2b9D98zc98zOA,15/4/2012 18:27,2
292,292,Independent,4b38f869f964a520495325e3,178770,Tue Apr 17 23:28:41 +0000 2012,35.137977,-80.933513,Indian Restaurant,ThZdaQiCbu8mL8rbLNyrgA,17/4/2012 23:28,3.5
1536,1536,Independent,4c740e872db5236a1b3cb979,178770,Sat Apr 21 16:13:52 +0000 2012,35.152021,-80.83987,Sports Bar,fzRxHv7XnnDqTmX25tVbJg,21/4/2012 16:13,2.5
164,164,Independent,4b3a92a3f964a5202e6a25e3,178770,Sun Apr 22 16:44:20 +0000 2012,35.139025,-80.931868,Multiplex,iXbjlUTqxlurMNAy58lYnQ,22/4/2012 16:44,4
1529,1529,Independent,4b0b2485f964a520982d23e3,178770,Tue Apr 24 23:26:39 +0000 2012,35.211418,-80.85852,Gastropub,O9uaQcFYNtdaEzwLIztwFA,24/4/2012 23:26,3
2240,2240,Independent,4bff235aca1920a18e71ec81,178770,Fri Apr 27 16:20:22 +0000 2012,35.143322,-80.876176,Mexican Restaurant,FgzKgbSHnWER6tcx78VowQ,27/4/2012 16:20,3.5
399,3405,Combined,4b05863ef964a5200d5a22e3,178770,Sat Apr 28 19:15:05 +0000 2012,35.310608,-80.74964,Bar,E0vZWNBWe-LwdECQFIjnug,28/4/2012 19:15,3.5
1204,1204,Independent,4b1bf763f964a520cfff23e3,178770,Sat Apr 28 20:15:48 +0000 2012,35.302307,-80.747924,Wings Joint,niacDKknyO9ZSfRQDHX6ZA,28/4/2012 20:15,3
155,155,Independent,4da5bdff93a01f42faccb1d2,178770,Fri May 04 17:22:16 +0000 2012,35.116407,-80.842917,Golf Course,ctJZdWvBZe5kPo_vKIMJNg,4/5/2012 17:22,4.5
740,3227,Combined,4b05863ef964a520fc5922e3,178770,Sun May 13 01:34:50 +0000 2012,35.229338,-80.839891,American Restaurant,t8V_P7ZzRrhDQoqeoGVahQ,13/5/2012 1:34,4.5
771,771,Independent,4f998cabe4b01a78fd22f923,178770,Sun May 13 03:29:54 +0000 2012,35.230808,-80.838192,Southern / Soul Food Restaurant,_TO_9GAogPZaGO7_EhzeQA,13/5/2012 3:29,3
49,3125,Combined,4ee1e049754a44a66d257140,178770,Tue May 15 23:20:46 +0000 2012,35.227234,-80.838711,BBQ Joint,M10n-ivjDkkdLaxIYNafFQ,15/5/2012 23:20,3.5
