Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category
2243,1510,0,280,35.32528,-80.739684,21:46:41,2012704,Independent,Building,Thornberry Apartments,3.5,155,5,6,Professional & Other Places
560,399,0,280,35.328921,-80.73844,1:58:24,2012705,Independent,Wings Joint,Wild Wing Cafe,2.5,47,5,2,Food
363,14,1,280,35.145602,-80.936388,18:36:23,2013107,Combined,Chinese Restaurant,Dragon Buffet,3.5,33,4,2,Food
1224,834,0,280,35.245263,-80.809443,3:30:01,2013108,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
2241,1509,0,280,35.29167,-80.728769,1:05:44,2013109,Independent,Housing Development,Piedmont at Ivy Meadow,1,221,5,8,Residence
2241,1509,0,280,35.29167,-80.728769,1:49:30,2013110,Independent,Housing Development,Piedmont at Ivy Meadow,1,221,5,8,Residence
1335,915,0,280,35.333335,-80.717286,3:30:34,2013111,Independent,Multiplex,Regal Cinemas Starlight 14 - Charlotte,4,58,5,0,Arts & Entertainment
2241,1509,0,280,35.29167,-80.728769,21:02:25,2013111,Independent,Housing Development,Piedmont at Ivy Meadow,1,221,5,8,Residence
1224,834,0,280,35.245263,-80.809443,17:07:56,2013126,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,16:04:19,2013127,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
2241,1509,0,280,35.29167,-80.728769,3:33:10,2013205,Independent,Housing Development,Piedmont at Ivy Meadow,1,221,5,8,Residence
606,431,0,280,35.305845,-80.729072,19:17:11,2013205,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
606,431,0,280,35.305845,-80.729072,18:52:56,2013206,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,17:44:16,2013216,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,15:51:16,2013224,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
2241,1509,0,280,35.29167,-80.728769,23:41:39,2013227,Independent,Housing Development,Piedmont at Ivy Meadow,1,221,5,8,Residence
606,431,0,280,35.305845,-80.729072,17:53:30,2013318,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,22:35:36,2013322,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
606,431,0,280,35.305845,-80.729072,17:44:03,2013326,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,1:30:44,2013327,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
310,224,0,280,35.241289,-80.812423,4:33:23,2013327,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
606,431,0,280,35.305845,-80.729072,14:43:56,2013328,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
911,639,0,280,35.305355,-80.733118,16:59:20,2013328,Independent,General College & University,University of North Carolina - Charlotte,3.5,173,5,3,College & University
1224,834,0,280,35.245263,-80.809443,20:33:21,2013328,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,20:50:06,2013329,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,22:12:27,2013402,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,21:29:49,2013404,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1696,1160,0,280,35.19323,-80.811823,1:03:49,2013406,Independent,Residential Building (Apartment / Condo),Eastover Ridge Apartments,3,135,1,8,Residence
606,431,0,280,35.305845,-80.729072,17:45:37,2013410,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
606,431,0,280,35.305845,-80.729072,13:02:51,2013416,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,21:58:54,2013419,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
606,431,0,280,35.305845,-80.729072,18:00:45,2013507,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
23,18,0,280,35.313461,-80.743011,18:06:28,2013508,Independent,Coffee Shop,Starbucks,3.5,14,5,2,Food
606,431,0,280,35.305845,-80.729072,12:44:39,2013509,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
2017,1367,0,280,35.26109,-80.776372,14:15:47,2013514,Independent,Car Dealership,Capital Ford of Charlotte,2.5,151,1,5,Shop & Service
606,431,0,280,35.305845,-80.729072,13:21:52,2013521,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,22:03:02,2013521,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
1224,834,0,280,35.245263,-80.809443,20:46:30,2013529,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
606,431,0,280,35.305845,-80.729072,13:17:57,2013530,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,17:33:34,2013601,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
606,431,0,280,35.305845,-80.729072,13:26:57,2013603,Independent,College Academic Building,University of North Carolina - Charlotte,3.5,146,5,3,College & University
1224,834,0,280,35.245263,-80.809443,21:42:49,2013604,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot
2017,1367,0,280,35.26109,-80.776372,17:52:12,2013716,Independent,Car Dealership,Capital Ford of Charlotte,2.5,151,1,5,Shop & Service
2244,361,1,280,35.220466,-80.810097,19:39:31,2013814,Combined,Nail Salon,Dynasty Nails,3.5,79,1,5,Shop & Service
2245,138,1,281,35.152261,-80.832507,16:17:33,2012407,Combined,Smoke Shop,Tinder Box,3,178,3,5,Shop & Service
786,313,1,281,35.175054,-80.801926,14:10:59,2012412,Combined,Breakfast Spot,IHOP,2.5,56,3,2,Food
2245,138,1,281,35.152261,-80.832507,18:12:03,2012412,Combined,Smoke Shop,Tinder Box,3,178,3,5,Shop & Service
833,138,1,281,35.153019,-80.833089,20:06:17,2012413,Combined,Food Court,Reid's Fine Foods,3.5,165,3,2,Food
786,313,1,281,35.175054,-80.801926,14:36:49,2012414,Combined,Breakfast Spot,IHOP,2.5,56,3,2,Food
183,137,0,281,35.153183,-80.825357,20:50:56,2012414,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
183,137,0,281,35.153183,-80.825357,12:43:35,2012416,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
611,436,0,281,35.219438,-80.852273,16:00:23,2012417,Independent,Diner,Midnight Diner,4,31,0,2,Food
183,137,0,281,35.153183,-80.825357,13:23:47,2012418,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
2246,138,1,281,35.153069,-80.83278,20:00:09,2012418,Combined,Ice Cream Shop,Nom Nom Hibachi Ice Cream,5,77,3,2,Food
1550,86,1,281,35.212901,-80.834268,18:51:25,2012419,Combined,Paper / Office Supplies Store,Staples,3,15,0,5,Shop & Service
183,137,0,281,35.153183,-80.825357,13:26:42,2012420,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
1585,1082,0,281,35.225306,-80.837445,2:07:17,2012421,Independent,Nightclub,Breakfast Club,3.5,145,0,1,Nightlife Spot
1116,313,1,281,35.176553,-80.801665,14:46:54,2012424,Combined,Pet Store,PetSmart,2.5,29,3,5,Shop & Service
1180,803,0,281,35.177,-80.79998,16:00:07,2012424,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
38,33,1,281,35.082129,-80.876713,16:40:55,2012428,Combined,Mall,Carolina Place Mall,3.5,25,6,5,Shop & Service
747,527,0,281,35.211391,-80.858715,23:27:45,2012501,Independent,Nightclub,Cathode Azure Club,4,145,0,1,Nightlife Spot
2246,138,1,281,35.153069,-80.83278,16:35:36,2012503,Combined,Ice Cream Shop,Nom Nom Hibachi Ice Cream,5,77,3,2,Food
2247,1511,0,281,35.149749,-80.835446,19:45:09,2012503,Independent,Bank,Bank of America,3,37,3,5,Shop & Service
183,137,0,281,35.153183,-80.825357,13:41:44,2012504,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
183,137,0,281,35.153183,-80.825357,13:34:20,2012507,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
583,415,0,281,35.155453,-80.824736,15:17:51,2012508,Independent,Bookstore,Barnes & Noble Booksellers,3.5,103,3,5,Shop & Service
183,137,0,281,35.153183,-80.825357,13:41:29,2012509,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
183,137,0,281,35.153183,-80.825357,13:37:31,2012511,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
1180,803,0,281,35.177,-80.79998,13:45:38,2012514,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
2248,1512,0,281,35.198843,-80.795211,17:57:42,2012515,Independent,Tattoo Parlor,Immortal Images Tattoo Studio,4.5,111,1,5,Shop & Service
1755,219,1,281,35.096632,-80.78393,0:20:49,2012516,Combined,Bookstore,Barnes & Noble Booksellers,3,103,7,5,Shop & Service
310,224,0,281,35.241289,-80.812423,1:36:13,2012516,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
310,224,0,281,35.241289,-80.812423,2:24:12,2012517,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
510,56,1,281,35.161507,-80.886714,16:19:45,2012517,Combined,Music Store,Sam Ash Music Stores,3.5,45,3,5,Shop & Service
1180,803,0,281,35.177,-80.79998,13:56:58,2012518,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
80,60,1,281,35.130752,-80.711596,0:08:36,2012519,Combined,Music Store,Guitar Center,3,45,8,5,Shop & Service
1220,831,0,281,35.227945,-80.843582,23:12:31,2012523,Independent,Hotel Bar,Charlotte Marriott City Center,3.5,18,0,1,Nightlife Spot
1220,831,0,281,35.227945,-80.843582,23:12:31,2012523,Independent,Hotel Bar,Charlotte Marriott City Center,3.5,18,0,4,Travel & Transport
183,137,0,281,35.153183,-80.825357,13:24:32,2012525,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
19,15,0,281,35.116442,-80.957907,1:42:12,2012527,Independent,Bar,Tilted Kilt Pub & Eatery,3,7,4,1,Nightlife Spot
310,224,0,281,35.241289,-80.812423,16:33:31,2012527,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
1381,945,0,281,35.152021,-80.83987,15:35:20,2012528,Independent,Sports Bar,Taco Mac,2.5,17,3,1,Nightlife Spot
310,224,0,281,35.241289,-80.812423,1:21:14,2012529,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
183,137,0,281,35.153183,-80.825357,14:45:52,2012529,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
2248,1512,0,281,35.198843,-80.795211,15:38:59,2012607,Independent,Tattoo Parlor,Immortal Images Tattoo Studio,4.5,111,1,5,Shop & Service
183,137,0,281,35.153183,-80.825357,13:23:24,2012608,Independent,Coffee Shop,Starbucks,4,14,3,2,Food
1180,803,0,281,35.177,-80.79998,14:47:50,2012618,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
1180,803,0,281,35.177,-80.79998,14:53:28,2012626,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
508,364,0,281,35.148582,-80.833068,21:23:41,2012710,Independent,Burger Joint,McDonald's,2,38,3,2,Food
881,620,0,281,35.224912,-80.839655,23:27:03,2012710,Independent,Basketball Stadium,Charlotte Hornets,4,166,0,0,Arts & Entertainment
1180,803,0,281,35.177,-80.79998,16:21:26,2012711,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
583,415,0,281,35.155453,-80.824736,17:28:23,2012713,Independent,Bookstore,Barnes & Noble Booksellers,3.5,103,3,5,Shop & Service
1288,883,0,281,35.177162,-80.799004,14:07:03,2012730,Independent,Fast Food Restaurant,Chick-fil-A,3.5,26,3,2,Food
1180,803,0,281,35.177,-80.79998,11:16:52,2013726,Independent,Coffee Shop,Starbucks,3.5,14,3,2,Food
1714,1172,0,281,35.115741,-80.69717,15:30:43,2013728,Independent,Church,Elevation Church - Matthews,4,32,8,6,Professional & Other Places
1637,1121,0,281,35.176378,-80.797534,14:32:24,2013729,Independent,Donut Shop,Krispy Kreme,3.5,148,3,2,Food
2249,1513,0,281,35.148661,-80.839711,13:16:48,2013730,Independent,Hotel,Residence Inn by Marriott Charlotte SouthPark,3.5,10,3,4,Travel & Transport
2245,138,1,281,35.152261,-80.832507,18:53:19,2013730,Combined,Smoke Shop,Tinder Box,3,178,3,5,Shop & Service
583,415,0,281,35.155453,-80.824736,20:24:58,2013805,Independent,Bookstore,Barnes & Noble Booksellers,3.5,103,3,5,Shop & Service
1461,996,0,281,35.171661,-80.84995,14:21:15,2013806,Independent,Fast Food Restaurant,Chick-fil-A,4,26,3,2,Food
160,121,0,281,35.170932,-80.850878,14:57:12,2013806,Independent,Coffee Shop,Starbucks,2.5,14,3,2,Food
1461,996,0,281,35.171661,-80.84995,14:08:53,2013809,Independent,Fast Food Restaurant,Chick-fil-A,4,26,3,2,Food
2245,138,1,281,35.152261,-80.832507,18:56:58,2013813,Combined,Smoke Shop,Tinder Box,3,178,3,5,Shop & Service
160,121,0,281,35.170932,-80.850878,16:50:55,2013822,Independent,Coffee Shop,Starbucks,2.5,14,3,2,Food
1461,996,0,281,35.171661,-80.84995,13:36:02,2013823,Independent,Fast Food Restaurant,Chick-fil-A,4,26,3,2,Food
160,121,0,281,35.170932,-80.850878,13:04:24,2013825,Independent,Coffee Shop,Starbucks,2.5,14,3,2,Food
792,558,0,281,35.139354,-80.715424,1:15:16,2013901,Independent,Movie Theater,Cinemark Movies 10,4,147,8,0,Arts & Entertainment
1461,996,0,281,35.171661,-80.84995,13:15:43,2013914,Independent,Fast Food Restaurant,Chick-fil-A,4,26,3,2,Food
111,80,0,282,35.213654,-80.833332,0:20:43,20121013,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
1263,243,1,282,35.295611,-80.740072,23:36:02,20121105,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,23:21:00,20121116,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1250,854,0,282,35.214192,-80.826742,23:52:11,20121121,Independent,Mexican Restaurant,1900 Mexican Grill,3,30,0,2,Food
1263,243,1,282,35.295611,-80.740072,16:35:29,20121122,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,15:21:12,20121123,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
891,626,0,282,35.348195,-80.851879,17:49:11,20121123,Independent,American Restaurant,La Madeleine Country French Cafe,3.5,13,9,2,Food
1263,243,1,282,35.295611,-80.740072,14:55:28,20121124,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
393,285,0,282,35.301985,-80.747693,18:16:29,20121125,Independent,Vietnamese Restaurant,Pho Real Vietnamese Restaurant and Bar,3.5,121,5,2,Food
117,86,1,282,35.211965,-80.83537,20:00:43,20121125,Combined,Grocery Store,Trader Joe's,4.5,21,0,5,Shop & Service
934,656,0,282,35.190421,-80.922359,18:08:42,20121130,Independent,Sandwich Place,Jersey Mike's Subs,4,35,2,2,Food
440,318,0,282,35.156307,-80.795029,20:23:03,20121201,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
2250,361,1,282,35.220731,-80.810237,1:34:20,20121210,Combined,Sandwich Place,Subway,2,35,1,2,Food
2250,361,1,282,35.220731,-80.810237,1:25:51,20121211,Combined,Sandwich Place,Subway,2,35,1,2,Food
1263,243,1,282,35.295611,-80.740072,23:59:11,20121211,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1264,863,0,282,35.293237,-80.745327,22:43:38,20121216,Independent,Department Store,Target,3,70,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,23:56:59,20121219,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,23:51:04,20121221,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,15:30:02,20121229,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
114,83,0,282,35.213628,-80.832386,17:27:50,20121230,Independent,Breakfast Spot,Original Pancake House,4,56,0,2,Food
466,162,1,282,35.353398,-80.850191,19:32:28,20121230,Combined,Multiplex,AMC Northlake 14,3,58,9,0,Arts & Entertainment
891,626,0,282,35.348195,-80.851879,16:18:15,2012724,Independent,American Restaurant,La Madeleine Country French Cafe,3.5,13,9,2,Food
291,24,1,282,35.227322,-80.839334,23:21:21,2012727,Combined,Pizza Place,Brixx Wood Fired Pizza,3.5,42,0,2,Food
180,71,1,282,35.202356,-80.844756,13:45:52,2012728,Combined,Grocery Store,Circle K,3.5,21,0,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,15:23:35,2012728,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
310,224,0,282,35.241289,-80.812423,1:32:32,2012729,Independent,Bakery,Am??lie's French Bakery & Caf??,4,106,1,2,Food
440,318,0,282,35.156307,-80.795029,16:58:58,2012729,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
219,161,0,282,35.295145,-80.757923,17:15:15,2012811,Independent,Department Store,Walmart Supercenter,2,70,5,5,Shop & Service
180,71,1,282,35.202356,-80.844756,19:50:21,2012811,Combined,Grocery Store,Circle K,3.5,21,0,5,Shop & Service
111,80,0,282,35.213654,-80.833332,0:22:50,2012814,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
982,684,0,282,35.210169,-80.859954,0:50:06,2013112,Independent,Steakhouse,Sullivan's Steakhouse,4,96,0,2,Food
915,643,0,282,35.19026,-80.921943,20:19:44,2013203,Independent,Southern / Soul Food Restaurant,Nana's Soul Food Kitchen,4,62,2,2,Food
1263,243,1,282,35.295611,-80.740072,23:23:11,2013204,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
114,83,0,282,35.213628,-80.832386,17:11:51,2013216,Independent,Breakfast Spot,Original Pancake House,4,56,0,2,Food
1117,769,0,282,35.213569,-80.833381,18:29:08,2013216,Independent,Grocery Store,The Vitamin Shoppe,3.5,21,0,5,Shop & Service
756,532,0,282,35.236642,-80.774722,23:24:54,2013216,Independent,Vietnamese Restaurant,Lang Van Vietnamese,4.5,121,1,2,Food
1263,243,1,282,35.295611,-80.740072,14:59:37,2013302,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,0:57:04,2013308,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1442,71,1,282,35.202598,-80.844341,1:08:04,2013310,Combined,Italian Restaurant,Dolce Ristorante,3.5,34,0,2,Food
216,158,1,282,35.304269,-80.749512,23:36:57,2013315,Combined,Thai Restaurant,Thai House - University,4,51,5,2,Food
1263,243,1,282,35.295611,-80.740072,22:56:20,2013326,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1250,854,0,282,35.214192,-80.826742,0:04:27,2013329,Independent,Mexican Restaurant,1900 Mexican Grill,3,30,0,2,Food
117,86,1,282,35.211965,-80.83537,0:05:48,2013329,Combined,Grocery Store,Trader Joe's,4.5,21,0,5,Shop & Service
173,71,1,282,35.203537,-80.845193,0:16:05,2013402,Combined,Grocery Store,Harris Teeter,3.5,21,0,5,Shop & Service
111,80,0,282,35.213654,-80.833332,0:21:09,2013406,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
1263,243,1,282,35.295611,-80.740072,14:03:06,2013406,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
404,208,1,282,35.310488,-80.750366,16:35:01,2013406,Combined,Sushi Restaurant,Love Sushi,3,52,5,2,Food
580,413,0,282,35.222114,-80.821729,21:52:06,2013407,Independent,Pizza Place,Intermezzo Pizzeria and Cafe,4,42,1,2,Food
111,80,0,282,35.213654,-80.833332,0:22:05,2013409,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
1263,243,1,282,35.295611,-80.740072,22:28:12,2013411,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,13:59:33,2013420,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,22:45:04,2013421,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1034,86,1,282,35.213365,-80.834841,22:16:41,2013425,Combined,Sandwich Place,Which Wich,3.5,35,0,2,Food
1263,243,1,282,35.295611,-80.740072,23:28:24,2013425,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
466,162,1,282,35.353398,-80.850191,19:24:32,2013428,Combined,Multiplex,AMC Northlake 14,3,58,9,0,Arts & Entertainment
1263,243,1,282,35.295611,-80.740072,22:59:26,2013430,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1250,854,0,282,35.214192,-80.826742,23:33:53,2013501,Independent,Mexican Restaurant,1900 Mexican Grill,3,30,0,2,Food
2251,1514,0,282,35.314328,-80.75102,14:03:50,2013509,Independent,Salon / Barbershop,Moda Salon,4.5,72,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,22:54:50,2013516,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
580,413,0,282,35.222114,-80.821729,22:32:55,2013517,Independent,Pizza Place,Intermezzo Pizzeria and Cafe,4,42,1,2,Food
1263,243,1,282,35.295611,-80.740072,14:03:25,2013518,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
218,160,0,282,35.293192,-80.764081,20:13:11,2013519,Independent,Furniture / Home Store,IKEA,3.5,84,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,22:57:44,2013521,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,10:29:44,2013607,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1034,86,1,282,35.213365,-80.834841,21:37:53,2013608,Combined,Sandwich Place,Which Wich,3.5,35,0,2,Food
910,638,0,282,35.187041,-80.909683,19:43:47,2013616,Independent,Farmers Market,Charlotte Regional Farmers Market,4,131,2,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,22:56:05,2013618,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,10:38:26,2013624,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,22:54:38,2013702,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,14:04:16,2013713,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,13:01:59,2013714,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,10:15:10,2013803,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
1263,243,1,282,35.295611,-80.740072,14:26:30,2013808,Combined,Gym / Fitness Center,Life Time Fitness,2.5,64,5,5,Shop & Service
218,160,0,282,35.293192,-80.764081,18:07:35,2013809,Independent,Furniture / Home Store,IKEA,3.5,84,5,5,Shop & Service
725,164,1,283,35.227031,-80.840664,23:31:09,20121027,Combined,American Restaurant,Buckhead Saloon,3,13,0,2,Food
150,114,0,283,35.199723,-80.775852,23:31:59,20121230,Independent,Department Store,Walmart Supercenter,2,70,1,5,Shop & Service
99,68,1,283,35.201419,-80.843733,23:51:41,20121231,Combined,American Restaurant,131 Main,4,13,0,2,Food
857,361,1,283,35.219172,-80.811195,18:27:31,2012407,Combined,Bar,Whiskey Warehouse,3.5,7,1,1,Nightlife Spot
621,164,1,283,35.228124,-80.839076,4:17:33,2012408,Combined,Cocktail Bar,QC Social Lounge,4.5,5,0,1,Nightlife Spot
6,4,1,283,35.239036,-80.845063,0:27:39,2012422,Combined,Nightlife Spot,World Nightclub,2,6,0,1,Nightlife Spot
111,80,0,283,35.213654,-80.833332,16:03:33,2012425,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
779,548,0,283,35.189058,-80.832574,19:19:36,2012508,Independent,University,Queens University of Charlotte,4,128,3,3,College & University
29,24,1,283,35.227234,-80.838711,21:58:27,2012510,Combined,BBQ Joint,Queen City Q,3.5,20,0,2,Food
563,402,0,283,35.22187,-80.819201,1:37:58,2012516,Independent,Mexican Restaurant,The Loco Lime,3.5,30,1,2,Food
515,4,1,283,35.239976,-80.845492,1:26:39,2012617,Combined,Rock Club,Automatic Slims,3.5,138,0,0,Arts & Entertainment
808,573,0,283,35.215914,-80.821772,2:29:59,2012704,Independent,Pizza Place,Hawthorne's NY Pizza & Bar,4,42,1,2,Food
857,361,1,283,35.219172,-80.811195,2:00:49,2012706,Combined,Bar,Whiskey Warehouse,3.5,7,1,1,Nightlife Spot
150,114,0,283,35.199723,-80.775852,23:56:29,2012709,Independent,Department Store,Walmart Supercenter,2,70,1,5,Shop & Service
1381,945,0,283,35.152021,-80.83987,21:43:39,2012718,Independent,Sports Bar,Taco Mac,2.5,17,3,1,Nightlife Spot
655,465,0,283,35.209827,-80.859482,12:47:02,2012728,Independent,Bar,Tyber Creek Pub,4,7,0,1,Nightlife Spot
2252,1515,0,283,35.203321,-80.790475,20:41:49,2012818,Independent,American Restaurant,South 21 Drive In,4,13,1,2,Food
907,636,0,283,35.232966,-80.84399,0:57:20,2012819,Independent,Pub,The Corner Pub,4,4,0,1,Nightlife Spot
617,23,1,283,35.225205,-80.842106,23:43:17,2013105,Combined,Movie Theater,Studio Movie Grill - Epicenter,2.5,147,0,0,Arts & Entertainment
298,217,0,283,35.100026,-80.985783,21:45:18,2013106,Independent,Department Store,Target,4,70,4,5,Shop & Service
2253,1516,0,283,35.112616,-80.968535,1:47:09,2013114,Independent,Professional & Other Places,Tutor Time of Charlotte,4.5,222,4,6,Professional & Other Places
29,24,1,283,35.227234,-80.838711,22:57:40,2013115,Combined,BBQ Joint,Queen City Q,3.5,20,0,2,Food
761,456,1,283,35.145464,-80.824753,0:17:06,2013128,Combined,Multiplex,Regal Cinimas Phillips Place ,3,58,3,0,Arts & Entertainment
1637,1121,0,283,35.176378,-80.797534,2:36:58,2013128,Independent,Donut Shop,Krispy Kreme,3.5,148,3,2,Food
779,548,0,283,35.189058,-80.832574,20:16:47,2013128,Independent,University,Queens University of Charlotte,4,128,3,3,College & University
150,114,0,283,35.199723,-80.775852,23:21:07,2013131,Independent,Department Store,Walmart Supercenter,2,70,1,5,Shop & Service
1283,878,0,283,35.087862,-80.850888,17:44:15,2013201,Independent,Burrito Place,Chipotle Mexican Grill,3,54,6,2,Food
857,361,1,283,35.219172,-80.811195,22:21:03,2013227,Combined,Bar,Whiskey Warehouse,3.5,7,1,1,Nightlife Spot
