Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category
1028,721,1,528,33.467583000000005,-112.073128,34,Arcadia Farms Cafe,3.5,3:39:58,2012607,Independent,2,3,Arts & Entertainment
1705,1194,1,528,33.449234000000004,-112.076505,57,Phoenix Ghost Tours,3.5,1:04:12,2012609,Independent,2,3,Arts & Entertainment
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:25:17,2012426,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:10:06,2012504,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,12:55:06,2012505,Independent,9,1,Shop & Service
310,228,1,529,33.49655300000001,-111.93191000000002,33,Saints & Scissors Salon,5.0,20:08:20,2012519,Independent,6,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:22:46,2012531,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:01:25,2012604,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,12:54:03,2012608,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:36:35,2012609,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:17:23,2012611,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,12:51:52,2012612,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:06:16,2012702,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,12:49:18,2012705,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:33:33,2012706,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:16:19,2012713,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:08:36,2012720,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:26:46,2012806,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:16:24,2012809,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,14:47:24,2012811,Independent,9,1,Shop & Service
3121,2211,1,529,33.655858,-112.063312,147,Fitness 1,3.5,13:33:30,20121102,Independent,9,1,Shop & Service
1229,850,1,530,33.448353000000004,-112.07148,21,Downtown Pizza Lounge,3.0,0:46:08,2012421,Independent,2,2,Food
250,192,1,530,33.445515,-112.066748,105,Chase Field,4.0,1:31:00,2012421,Independent,2,3,Arts & Entertainment
1355,947,1,530,33.41833,-111.934722,19,Einstein Bros Bagels,2.5,15:58:51,2012425,Independent,1,2,Food
3122,2212,1,530,33.46903,-112.073006,158,Central United Methodist Church,4.0,1:32:55,2012515,Independent,2,5,Professional & Other Places
873,605,1,530,33.457922,-112.052012,5,Rito's Mexican Food- Phoenix,4.5,18:51:07,2012515,Independent,2,2,Food
250,192,1,530,33.445515,-112.066748,105,Chase Field,4.0,19:41:15,2012620,Independent,2,3,Arts & Entertainment
1619,711,0,531,33.670053,-112.187081,165,The Coffee Bean & Tea Leaf,3.5,15:33:06,2012513,Combined,8,2,Food
3123,2213,1,531,33.666862,-112.205484,11,Massage Green Spa,4.0,1:23:14,2012519,Independent,8,1,Shop & Service
3124,2214,1,531,33.449528,-112.069206,57,Urban Wok,1.0,21:49:24,2012527,Independent,2,3,Arts & Entertainment
3123,2213,1,531,33.666862,-112.205484,11,Massage Green Spa,4.0,21:00:59,2012811,Independent,8,1,Shop & Service
3125,2215,1,531,33.669677,-112.16758,65,"Balanced Physical Therapy, Pilates and Wellness Center",5.0,19:39:45,2012818,Independent,8,1,Shop & Service
3125,2215,1,531,33.669677,-112.16758,65,"Balanced Physical Therapy, Pilates and Wellness Center",5.0,0:43:49,20121031,Independent,8,1,Shop & Service
3125,2215,1,531,33.669677,-112.16758,65,"Balanced Physical Therapy, Pilates and Wellness Center",5.0,2:18:39,2013207,Independent,8,1,Shop & Service
1742,1220,1,531,33.448106,-112.07981200000002,155,Sandra Day O'Connor - United States Courthouse,2.5,15:35:36,2013319,Independent,2,5,Professional & Other Places
2229,51,0,531,33.508718,-112.02939,60,The Ritz-Carlton,3.5,17:23:03,2013510,Combined,4,0,Travel & Transport
403,193,0,531,33.666381,-112.124238,18,AMC Deer Valley 30,3.0,16:13:07,2013518,Combined,9,3,Arts & Entertainment
716,188,0,532,33.52376,-112.047595,59,Mediterranean House,4.0,3:07:40,20121202,Combined,4,2,Food
3126,263,0,532,33.58336,-112.013469,83,32 Shea,4.0,22:57:55,20121207,Combined,7,2,Food
119,89,1,532,33.420771,-111.942594,49,Casey Moore's Oyster House,4.0,1:24:00,20121221,Independent,1,4,Nightlife Spot
119,89,1,532,33.420771,-111.942594,49,Casey Moore's Oyster House,4.0,1:13:33,2013104,Independent,1,4,Nightlife Spot
1045,737,1,532,33.462897,-112.072884,89,Burton Barr Central Library,4.5,21:48:06,2013205,Independent,2,5,Professional & Other Places
716,188,0,532,33.52376,-112.047595,59,Mediterranean House,4.0,20:29:32,2013217,Combined,4,2,Food
1338,931,1,532,33.446019,-112.075876,155,Superior Court Of Arizona,4.0,19:43:16,2013227,Independent,2,5,Professional & Other Places
2024,1412,1,532,33.50865,-112.036095,15,Potbelly Sandwich Shop,4.0,22:51:43,2013309,Independent,4,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,23:25:41,2013310,Independent,0,2,Food
477,340,1,532,33.638726,-112.166084,49,Cherry Bombers,3.0,5:25:20,2013315,Independent,8,4,Nightlife Spot
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,22:14:50,2013315,Independent,0,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,18:58:26,2013316,Independent,0,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,22:36:54,2013323,Independent,0,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,23:53:57,2013401,Independent,0,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,22:41:15,2013404,Independent,0,2,Food
8,4,1,532,33.435758,-111.997897,5,El Bravo Sky Harbor,2.5,2:16:24,2013409,Independent,1,2,Food
1335,928,1,532,33.505904,-112.074194,35,F????me Caffe,4.5,0:37:29,2013416,Independent,0,2,Food
3126,263,0,532,33.58336,-112.013469,83,32 Shea,4.0,23:36:28,2013422,Combined,7,2,Food
2578,1807,1,532,33.480494,-111.935105,35,Echo Coffee,4.0,1:24:50,2013501,Independent,6,2,Food
1735,194,0,532,33.49481,-112.003323,35,Mama Java's Coffee House,4.0,21:57:04,2013507,Combined,6,2,Food
250,192,1,532,33.445515,-112.066748,105,Chase Field,4.0,1:53:33,2013515,Independent,2,3,Arts & Entertainment
3126,263,0,532,33.58336,-112.013469,83,32 Shea,4.0,21:03:35,2013604,Combined,7,2,Food
1045,737,1,532,33.462897,-112.072884,89,Burton Barr Central Library,4.5,23:24:46,2013627,Independent,2,5,Professional & Other Places
3127,2216,1,532,33.472029,-112.047941,35,Silent Flight Coffee,5.0,20:46:24,2013703,Independent,2,2,Food
57,48,1,532,33.500469,-112.074053,35,Lux Central,4.5,22:32:35,2013708,Independent,0,2,Food
57,48,1,532,33.500469,-112.074053,35,Lux Central,4.5,22:29:10,2013722,Independent,0,2,Food
1809,1271,1,532,33.466139,-112.082005,15,Potbelly Sandwich Shop,4.0,21:48:01,2013808,Independent,2,2,Food
1735,194,0,532,33.49481,-112.003323,35,Mama Java's Coffee House,4.0,21:27:05,2013821,Combined,6,2,Food
3128,2217,1,532,33.458835,-112.070568,35,Songbird Coffee & Tea House,4.5,21:42:36,2013903,Independent,2,2,Food
1381,301,0,533,33.637809999999995,-112.190494,161,Ah-So,4.0,0:36:26,2012423,Combined,8,2,Food
10,6,1,533,33.465472,-112.082981,9,Pei Wei,2.5,20:30:43,2012427,Independent,2,2,Food
788,546,1,533,33.466103000000004,-112.069929,109,Los Olivos Hand Car Wash,3.0,21:13:09,2012503,Independent,2,1,Shop & Service
1859,1304,1,533,33.435559999999995,-112.040377,2,Bank of America,1.0,12:02:31,2012517,Independent,2,1,Shop & Service
257,51,0,533,33.510539,-112.028619,55,Origins,4.5,19:49:58,2012608,Combined,4,1,Shop & Service
961,51,0,533,33.510281,-112.028433,5,Blanco Tacos + Tequila,4.0,20:55:42,2012608,Combined,4,2,Food
1306,902,1,533,33.422177000000005,-111.945492,15,Dilly's Deli,4.0,20:05:52,2012609,Independent,1,2,Food
788,546,1,533,33.466103000000004,-112.069929,109,Los Olivos Hand Car Wash,3.0,20:35:29,2012609,Independent,2,1,Shop & Service
1859,1304,1,533,33.435559999999995,-112.040377,2,Bank of America,1.0,11:59:43,2012611,Independent,2,1,Shop & Service
328,51,0,533,33.510242,-112.0282,27,Zinburger,4.0,20:32:42,2012612,Combined,4,2,Food
788,546,1,533,33.466103000000004,-112.069929,109,Los Olivos Hand Car Wash,3.0,20:53:05,2012726,Independent,2,1,Shop & Service
2302,1602,1,533,33.377738,-111.971025,5,Aunt Chilada's,3.0,2:30:39,2012819,Independent,1,2,Food
788,546,1,533,33.466103000000004,-112.069929,109,Los Olivos Hand Car Wash,3.0,21:44:33,2012914,Independent,2,1,Shop & Service
788,546,1,533,33.466103000000004,-112.069929,109,Los Olivos Hand Car Wash,3.0,21:40:25,2013117,Independent,2,1,Shop & Service
158,32,0,533,33.451021000000004,-112.070666,72,Herberger Theater Center,4.0,20:42:34,2013629,Combined,2,3,Arts & Entertainment
19,13,1,534,33.485847,-112.06903,16,China Chili,4.0,3:55:31,2012509,Independent,0,2,Food
114,86,1,534,33.423033000000004,-111.939273,35,eJoy Internet Cafe,2.5,18:00:47,2012511,Independent,1,2,Food
554,384,1,534,33.50273,-112.064652,31,McKenzie's Midtown Tavern,4.5,4:05:09,2012516,Independent,0,4,Nightlife Spot
695,28,0,534,33.509501,-112.073262,6,Applebee's Grill + Bar,2.5,2:15:17,2012527,Combined,0,2,Food
695,28,0,534,33.509501,-112.073262,6,Applebee's Grill + Bar,2.5,2:15:38,2012610,Combined,0,2,Food
3129,2218,1,534,33.458799,-112.065531,15,Jimmy John's,2.5,22:07:39,2012708,Independent,2,2,Food
162,122,0,534,33.554056,-112.101059,74,Bookmans Entertainment Exchange,4.0,20:36:53,2012716,Combined,3,1,Shop & Service
257,51,0,534,33.510539,-112.028619,55,Origins,4.5,22:50:45,2012721,Combined,4,1,Shop & Service
3130,130,0,534,33.378609999999995,-111.976827,15,Subway,4.0,18:01:49,20121218,Combined,1,2,Food
3131,130,0,534,33.379785,-111.97803600000002,16,Chinatown Restaurant,2.5,1:38:06,20121222,Combined,1,2,Food
267,133,0,534,33.483307,-112.075038,35,Starbucks,4.0,0:40:12,2013107,Combined,0,2,Food
171,130,0,534,33.379083,-111.977258,13,Fry's Food & Drug Stores,3.0,3:39:28,2013109,Combined,1,1,Shop & Service
621,430,1,534,33.538693,-112.064192,21,Sauce Pizza and Wine,3.5,19:17:59,2013113,Independent,4,2,Food
114,86,1,534,33.423033000000004,-111.939273,35,eJoy Internet Cafe,2.5,17:52:04,2013116,Independent,1,2,Food
3130,130,0,534,33.378609999999995,-111.976827,15,Subway,4.0,18:12:59,2013121,Combined,1,2,Food
250,192,1,534,33.445515,-112.066748,105,Chase Field,4.0,3:47:05,2013316,Independent,2,3,Arts & Entertainment
245,187,1,534,33.509484,-112.061484,104,Rosie McCaffrey's Irish Pub & Restaurant,3.5,2:50:40,2013317,Independent,4,4,Nightlife Spot
37,29,0,534,33.510735,-112.085267,13,Fry's Food & Drug Stores,2.5,5:05:40,2013322,Combined,0,1,Shop & Service
687,62,0,534,33.424636,-111.940829,6,Snakes & Lattes Tempe,3.5,18:00:32,2013327,Combined,1,2,Food
250,192,1,534,33.445515,-112.066748,105,Chase Field,4.0,1:36:04,2013330,Independent,2,3,Arts & Entertainment
719,28,0,534,33.509636,-112.07201,61,The Good Egg - Uptown,3.0,14:32:34,2013330,Combined,0,2,Food
15,0,0,534,33.521415000000005,-112.09548,13,Costco,3.5,18:02:09,2013406,Combined,0,1,Shop & Service
3132,0,0,534,33.522793,-112.095952,62,Big 5 Sporting Goods,3.0,21:38:13,2013407,Combined,0,1,Shop & Service
3133,130,0,534,33.379729,-111.977418,5,Salazar Bros Mexican Food,4.0,17:56:22,2013408,Combined,1,2,Food
250,192,1,534,33.445515,-112.066748,105,Chase Field,4.0,1:58:43,2013413,Independent,2,3,Arts & Entertainment
1338,931,1,534,33.446019,-112.075876,155,Superior Court Of Arizona,4.0,15:50:04,2013830,Independent,2,5,Professional & Other Places
3134,2219,1,534,33.476436,-112.048128,143,Elegant Events,2.5,18:27:11,2013831,Independent,4,5,Professional & Other Places
1881,1317,1,534,33.639078000000005,-111.976128,117,The Home Depot,3.0,17:34:19,2013916,Independent,7,1,Shop & Service
1431,998,1,535,33.458921999999994,-112.082608,5,El Norte????o,4.0,21:23:59,2012407,Independent,2,2,Food
1188,822,0,535,33.670661,-112.200751,44,Yogurtology,4.5,2:45:19,2012414,Combined,8,2,Food
1392,968,1,535,33.665792,-112.186168,99,US Post Office,3.5,22:48:05,2012510,Independent,8,5,Professional & Other Places
210,157,1,535,33.609794,-112.179379,54,Banner Thunderbird Medical Center,2.5,23:31:28,2012604,Independent,8,5,Professional & Other Places
3135,822,0,535,33.669346000000004,-112.200833,13,Safeway,3.0,4:01:25,2012617,Combined,8,1,Shop & Service
1154,805,1,535,33.58142,-112.200639,61,IHOP,3.0,17:56:40,2012617,Independent,5,2,Food
174,128,0,535,33.637813,-112.217546,79,Jamba Juice,3.0,20:05:55,2012702,Combined,8,2,Food
1392,968,1,535,33.665792,-112.186168,99,US Post Office,3.5,23:48:12,2012716,Independent,8,5,Professional & Other Places
1391,967,1,535,33.654716,-112.186884,2,Chase Bank,2.0,17:33:31,2012730,Independent,8,1,Shop & Service
1479,128,0,535,33.639476,-112.215554,93,PetSmart,2.5,0:39:35,2012820,Combined,8,1,Shop & Service
1188,822,0,535,33.670661,-112.200751,44,Yogurtology,4.5,1:45:40,2012915,Combined,8,2,Food
707,488,1,535,33.63718,-112.201485,5,Caramba Mexican Food,4.0,2:10:50,20121025,Independent,8,2,Food
3136,2220,1,535,33.582373,-112.147813,143,Arizona Life Chiropractic Center,5.0,0:29:08,20121120,Independent,3,5,Professional & Other Places
1144,131,0,535,33.47914,-112.003131,117,The Home Depot,3.0,18:39:26,20121204,Combined,6,1,Shop & Service
169,128,0,535,33.639411,-112.218268,77,Toys R Us,2.5,18:25:35,2013102,Combined,8,1,Shop & Service
3137,246,0,535,33.583543,-111.97607,176,Ambassador Fine Cigars,5.0,23:06:36,2013202,Combined,7,1,Shop & Service
306,224,1,535,33.454073,-111.951027,111,Papago Park - West Park Trailhead,4.5,21:14:16,2013330,Independent,1,6,Outdoors & Recreation
2482,1736,1,535,33.502579,-112.030925,158,St. Thomas the Apostle Catholic Church,3.5,19:27:42,2013406,Independent,4,5,Professional & Other Places
3138,822,0,535,33.670897,-112.202236,2,Bank of America,2.5,16:23:51,2013416,Combined,8,1,Shop & Service
3139,2221,1,536,33.499633,-112.073437,158,New City Church,5.0,16:59:52,2012610,Independent,0,5,Professional & Other Places
3139,2221,1,536,33.499633,-112.073437,158,New City Church,5.0,16:58:55,2012617,Independent,0,5,Professional & Other Places
1699,1188,1,536,33.378734,-111.969037,61,Denny's,3.0,2:04:02,20121129,Independent,1,2,Food
1344,937,1,536,33.446797,-111.998503,183,Phoenix Park 'n Swap,3.0,18:33:30,20121215,Independent,6,1,Shop & Service
1650,63,0,536,33.383362,-111.965078,5,Garcia's Mexican Restaurant,3.0,20:00:47,2013831,Combined,1,2,Food
1651,63,0,536,33.383362,-111.965078,5,Tinta Mexicana,2.5,20:00:47,2013831,Combined,1,2,Food
797,552,1,537,33.40688,-111.994452,15,Quiznos,3.0,23:03:38,2012404,Independent,1,2,Food
3093,2188,1,537,33.530987,-111.931694,78,Applewood Pet Resort,3.0,19:34:36,2012409,Independent,6,0,Travel & Transport
1530,1066,1,537,33.407740000000004,-111.957259,17,Long John Silver's,3.5,19:49:58,2012416,Independent,1,2,Food
250,192,1,537,33.445515,-112.066748,105,Chase Field,4.0,2:56:08,2012418,Independent,2,3,Arts & Entertainment
250,192,1,537,33.445515,-112.066748,105,Chase Field,4.0,2:56:41,2012418,Independent,2,3,Arts & Entertainment
3093,2188,1,537,33.530987,-111.931694,78,Applewood Pet Resort,3.0,19:23:48,2012513,Independent,6,0,Travel & Transport
1530,1066,1,537,33.407740000000004,-111.957259,17,Long John Silver's,3.5,19:07:05,2012521,Independent,1,2,Food
250,192,1,537,33.445515,-112.066748,105,Chase Field,4.0,2:27:46,2012609,Independent,2,3,Arts & Entertainment
1635,1142,1,538,33.451671000000005,-112.0736,6,Province Urban Kitchen & Bar,4.0,2:55:03,2012413,Independent,2,2,Food
166,125,1,538,33.458808000000005,-112.077402,35,Lola Coffee,4.0,14:39:48,2012509,Independent,2,2,Food
519,366,0,538,33.602396,-111.978102,6,Islands Restaurant,3.5,19:58:20,2012515,Combined,7,2,Food
3140,2222,1,538,33.509799,-112.104549,5,Pepe's Taco Villa,4.5,18:44:35,2012525,Independent,0,2,Food
166,125,1,538,33.458808000000005,-112.077402,35,Lola Coffee,4.0,15:43:57,2012617,Independent,2,2,Food
533,375,1,538,33.50861,-112.09453700000002,21,Little Caesars Pizza,2.5,2:37:04,2012713,Independent,0,2,Food
148,109,1,538,33.491267,-112.079237,5,Caf???? Tranquilo,4.0,2:21:20,2012714,Independent,0,2,Food
873,605,1,538,33.457922,-112.052012,5,Rito's Mexican Food- Phoenix,4.5,23:02:12,2012726,Independent,2,2,Food
3141,2223,1,538,33.476234000000005,-112.065396,159,New India Bazaar,3.5,2:37:08,2012728,Independent,2,2,Food
250,192,1,538,33.445515,-112.066748,105,Chase Field,4.0,0:06:05,2012916,Independent,2,3,Arts & Entertainment
3142,28,0,538,33.510626,-112.072785,140,PROSE,3.5,21:03:05,20121012,Combined,0,1,Shop & Service
1574,1096,1,538,33.511313,-111.995679,63,Chelsea's Kitchen,4.0,1:13:59,20121023,Independent,6,2,Food
3140,2222,1,538,33.509799,-112.104549,5,Pepe's Taco Villa,4.5,18:52:50,20121023,Independent,0,2,Food
166,125,1,538,33.458808000000005,-112.077402,35,Lola Coffee,4.0,0:07:38,20121025,Independent,2,2,Food
166,125,1,538,33.458808000000005,-112.077402,35,Lola Coffee,4.0,22:00:22,20121026,Independent,2,2,Food
148,109,1,538,33.491267,-112.079237,5,Caf???? Tranquilo,4.0,20:04:25,20121112,Independent,0,2,Food
3143,2224,1,538,33.482902,-112.04803400000002,33,Anna's Spa Salon,5.0,0:13:43,20121117,Independent,4,1,Shop & Service
3073,2172,1,538,33.473154,-112.048053,49,Royale Lounge,4.0,6:04:57,20121117,Independent,2,4,Nightlife Spot
1600,1114,1,538,33.501683,-112.047309,108,Joe's Diner,4.0,18:02:16,20121117,Independent,4,2,Food
2310,1607,1,538,33.473394,-112.056693,13,Sunshine Market,5.0,19:28:34,20121117,Independent,2,1,Shop & Service
600,415,1,538,33.470033,-112.065339,44,Nami,4.5,23:00:25,20121117,Independent,2,2,Food
330,10,0,538,33.507195,-112.037929,13,Trader Joe's,4.5,23:47:31,20121119,Combined,4,1,Shop & Service
2312,1609,1,538,33.472768,-112.056148,63,Tuck Shop,4.5,3:09:53,20121122,Independent,2,2,Food
2310,1607,1,538,33.473394,-112.056693,13,Sunshine Market,5.0,21:01:26,20121123,Independent,2,1,Shop & Service
2971,131,0,538,33.478612,-111.999079,180,Ice House Tavern,3.5,1:52:16,20121124,Combined,6,4,Nightlife Spot
1046,738,1,538,33.46539,-112.082105,61,Vovomeena,4.5,17:50:31,20121124,Independent,2,2,Food
600,415,1,538,33.470033,-112.065339,44,Nami,4.5,2:11:00,20121127,Independent,2,2,Food
1066,753,1,538,33.598987,-111.9797,27,In-N-Out Burger,4.0,20:26:35,20121127,Independent,7,2,Food
461,163,0,538,33.597181,-112.036194,5,Carolina's Mexican Food,4.0,20:36:35,20121128,Combined,7,2,Food
1793,1259,1,538,33.472902000000005,-112.056146,38,Duza's Kitchen,4.5,3:52:26,20121201,Independent,2,2,Food
1046,738,1,538,33.46539,-112.082105,61,Vovomeena,4.5,17:23:29,20121202,Independent,2,2,Food
628,437,1,538,33.600483000000004,-111.989822,4,Target,3.0,19:01:39,20121203,Independent,7,1,Shop & Service
3141,2223,1,538,33.476234000000005,-112.065396,159,New India Bazaar,3.5,1:50:21,20121212,Independent,2,2,Food
838,578,1,538,33.466275,-112.065892,35,Starbucks,3.5,15:34:36,20121216,Independent,2,2,Food
3143,2224,1,538,33.482902,-112.04803400000002,33,Anna's Spa Salon,5.0,20:56:01,20121218,Independent,4,1,Shop & Service
259,28,0,538,33.508955,-112.071265,63,St. Francis Restaurant,4.0,20:03:45,20121222,Combined,0,2,Food
553,383,1,538,33.503024,-112.065675,142,CPG Tan,4.0,12:56:32,2013104,Independent,0,1,Shop & Service
3142,28,0,538,33.510626,-112.072785,140,PROSE,3.5,20:45:34,2013201,Combined,0,1,Shop & Service
176,134,1,538,33.469165999999994,-112.047471,5,La Santisima,4.0,3:29:49,2013225,Independent,2,2,Food
3142,28,0,538,33.510626,-112.072785,140,PROSE,3.5,21:17:48,2013306,Combined,0,1,Shop & Service
2312,1609,1,538,33.472768,-112.056148,63,Tuck Shop,4.5,1:27:44,2013308,Independent,2,2,Food
838,578,1,538,33.466275,-112.065892,35,Starbucks,3.5,17:52:43,2013322,Independent,2,2,Food
926,640,1,538,33.470911,-112.064866,53,America's Taco Shop,3.5,17:10:39,2013325,Independent,2,2,Food
2310,1607,1,538,33.473394,-112.056693,13,Sunshine Market,5.0,18:57:03,2013325,Independent,2,1,Shop & Service
2312,1609,1,538,33.472768,-112.056148,63,Tuck Shop,4.5,1:10:26,2013405,Independent,2,2,Food
838,578,1,538,33.466275,-112.065892,35,Starbucks,3.5,13:19:17,2013405,Independent,2,2,Food
461,163,0,538,33.597181,-112.036194,5,Carolina's Mexican Food,4.0,19:44:51,2013417,Combined,7,2,Food
2312,1609,1,538,33.472768,-112.056148,63,Tuck Shop,4.5,0:49:39,2013418,Independent,2,2,Food
1600,1114,1,538,33.501683,-112.047309,108,Joe's Diner,4.0,19:54:59,2013505,Independent,4,2,Food
176,134,1,538,33.469165999999994,-112.047471,5,La Santisima,4.0,1:50:54,2013508,Independent,2,2,Food
2096,1461,1,538,33.477702,-112.073164,106,Wild Thaiger,3.5,3:11:00,2013512,Independent,0,2,Food
1044,736,1,538,33.465340999999995,-112.072354,35,Giant Coffee,4.0,15:01:13,2013521,Independent,2,2,Food
814,563,0,538,33.602717,-111.98131399999998,36,Chompie's,3.5,20:05:07,2013602,Combined,7,2,Food
1066,753,1,538,33.598987,-111.9797,27,In-N-Out Burger,4.0,20:08:17,2013618,Independent,7,2,Food
49,40,1,538,33.490891,-112.047951,31,Angelo's Lounge,2.5,0:41:07,2013729,Independent,4,4,Nightlife Spot
1295,892,1,538,33.49344,-112.21536299999998,91,Brunswick Zone Desert Sky Lanes,3.5,3:03:42,2013825,Independent,5,3,Arts & Entertainment
2004,1402,1,539,33.566831,-112.102552,15,Subway,2.5,17:49:13,2012611,Independent,3,2,Food
3144,2225,1,539,33.566897999999995,-112.102307,25,Enterprise Rent-A-Car,4.0,17:50:09,2012611,Independent,3,1,Shop & Service
700,483,1,539,33.567972,-112.099217,8,CVS Pharmacy,2.0,17:59:21,2012611,Independent,3,1,Shop & Service
3145,2226,1,539,33.576208,-112.09928,25,C.A.R.S. Complete Auto Repair Specialists,5.0,18:14:02,2012611,Independent,3,1,Shop & Service
291,215,1,539,33.582198,-112.120585,20,In-N-Out Burger,4.0,20:03:51,2012713,Independent,3,2,Food
2047,1425,1,539,33.583095,-112.121595,93,Petco,3.5,20:07:15,2012713,Independent,3,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,4:07:32,2012717,Independent,3,1,Shop & Service
1396,971,1,539,33.510591,-112.204297,13,Phoenix Ranch Market,3.5,3:53:23,2012812,Independent,5,1,Shop & Service
3146,2227,1,539,33.553386,-112.108839,2,Wells Fargo Bank,3.0,21:28:35,2012817,Independent,3,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,8:19:07,2012818,Independent,3,1,Shop & Service
291,215,1,539,33.582198,-112.120585,20,In-N-Out Burger,4.0,19:13:31,2012915,Independent,3,2,Food
1011,0,0,539,33.52287800000001,-112.099262,2,Wells Fargo Bank,3.5,22:01:40,2012915,Combined,0,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,22:19:21,2012915,Independent,3,1,Shop & Service
3147,2228,1,539,33.573126,-112.099273,25,Arizona Retreaders ACC,5.0,23:51:40,20121127,Independent,3,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,20:29:28,20121128,Independent,3,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,6:07:29,20121212,Independent,3,1,Shop & Service
466,9,0,539,33.575011,-112.122656,28,Harkins Theatres Metrocenter 12,3.0,1:53:57,2013216,Combined,3,3,Arts & Entertainment
882,612,1,539,33.567836,-112.118102,80,Chevron,1.0,20:06:21,2013427,Independent,3,5,Professional & Other Places
291,215,1,539,33.582198,-112.120585,20,In-N-Out Burger,4.0,20:57:52,2013510,Independent,3,2,Food
3148,2229,1,539,33.472839,-112.039262,5,Tacos Huicho,4.5,4:07:36,2013512,Independent,4,2,Food
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,23:49:11,2013513,Independent,3,1,Shop & Service
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,6:22:59,2013729,Independent,3,1,Shop & Service
2015,1407,1,539,33.566886,-112.099262,6,Jack in the Box,2.0,0:17:54,2013802,Independent,3,2,Food
1075,758,1,539,33.56864,-112.099208,20,Taco Bell,3.0,0:22:45,2013802,Independent,3,2,Food
2003,1401,1,539,33.579529,-112.098983,47,QuikTrip,4.0,1:08:20,2013802,Independent,3,1,Shop & Service
3149,2230,1,539,33.640434,-112.100013,220,Arizona Auto License Services,3.5,19:58:26,2013802,Independent,9,1,Shop & Service
3016,2126,1,540,33.431127000000004,-111.938553,35,Romancing the Bean,4.0,15:54:07,20121120,Independent,1,2,Food
660,460,1,540,33.421657,-111.943257,71,Buffalo Exchange,3.0,20:31:52,20121120,Independent,1,1,Shop & Service
57,48,1,540,33.500469,-112.074053,35,Lux Central,4.5,18:21:11,20121124,Independent,0,2,Food
1360,62,0,540,33.424135,-111.940298,27,Five Guys,3.0,20:18:53,20121128,Combined,1,2,Food
58,49,1,540,33.500596,-112.074195,15,Pane Bianco,4.0,19:15:52,20121201,Independent,0,2,Food
1193,824,1,540,33.493394,-111.931322,6,The House Brasserie,4.0,19:55:28,20121202,Independent,6,2,Food
3016,2126,1,540,33.431127000000004,-111.938553,35,Romancing the Bean,4.0,16:12:40,20121207,Independent,1,2,Food
3016,2126,1,540,33.431127000000004,-111.938553,35,Romancing the Bean,4.0,16:13:07,20121211,Independent,1,2,Food
3016,2126,1,540,33.431127000000004,-111.938553,35,Romancing the Bean,4.0,14:46:31,2013205,Independent,1,2,Food
